id_viagem,id_data,id_veiculo,id_motorista,id_cliente,id_rota,id_filial,peso_ton,valor_frete,km_rodado,tempo_previsto_h,tempo_realizado_h,status_entrega,ocorrencia
8402,20250723,9,16,1,19,2,33.4,1251.76,300,4.8,6.3,Atrasado,Nenhuma
8403,20250723,14,17,27,16,5,4.5,1546.68,315,5.1,5.0,No Prazo,Nenhuma
8404,20250723,24,36,7,15,4,47.3,870.31,210,3.4,3.3,No Prazo,Nenhuma
8405,20250723,31,11,29,8,1,55.1,3950.76,930,15.0,17.8,Atrasado,Nenhuma
8406,20250723,19,29,13,7,5,33.0,960.63,210,3.4,3.3,No Prazo,Nenhuma
8407,20250723,8,6,26,20,1,12.6,5443.84,930,15.0,15.7,No Prazo,Nenhuma
8408,20250723,37,2,16,6,1,23.0,4546.22,800,12.9,17.2,Atrasado,Nenhuma
8409,20250723,4,6,5,14,1,3.8,4556.64,800,12.9,13.3,No Prazo,Nenhuma
8410,20250724,32,32,10,16,4,23.4,1542.69,315,5.1,4.9,No Prazo,Nenhuma
8411,20250724,32,32,3,2,4,17.9,2371.07,410,6.6,6.6,No Prazo,Nenhuma
8412,20250724,36,1,3,18,1,4.9,3077.39,550,8.9,12.8,Atrasado,Trânsito/Rota
8413,20250724,7,29,29,10,5,5.1,4455.34,930,15.0,16.8,Atrasado,Trânsito/Rota
8414,20250724,19,13,4,15,5,36.4,992.62,210,3.4,3.6,No Prazo,Nenhuma
8415,20250724,25,35,13,13,5,9.6,6645.19,1370,22.1,20.6,No Prazo,Nenhuma
8416,20250724,24,32,9,3,4,37.3,2993.47,590,9.5,11.1,Atrasado,Nenhuma
8417,20250724,9,19,19,11,2,22.3,1835.32,410,6.6,6.4,No Prazo,Nenhuma
8418,20250724,8,30,9,15,1,9.9,854.63,210,3.4,3.5,No Prazo,Nenhuma
8419,20250724,40,32,1,15,4,10.2,1128.6,210,3.4,3.4,No Prazo,Nenhuma
8420,20250724,40,24,10,20,4,13.1,5104.65,930,15.0,14.5,No Prazo,Nenhuma
8421,20250724,39,10,22,16,4,22.5,1405.13,315,5.1,5.2,No Prazo,Nenhuma
8422,20250724,7,17,21,8,5,4.4,5236.05,930,15.0,15.3,No Prazo,Nenhuma
8423,20250724,19,34,23,9,5,32.1,8042.25,1960,31.6,32.3,No Prazo,Nenhuma
8424,20250724,40,32,8,1,4,12.4,2450.4,430,6.9,6.9,No Prazo,Nenhuma
8425,20250724,19,37,14,18,5,36.8,2609.67,550,8.9,8.7,No Prazo,Nenhuma
8426,20250724,25,12,11,1,5,9.8,2534.47,430,6.9,7.2,No Prazo,Trânsito/Rota
8427,20250724,30,36,26,6,4,49.8,4093.2,800,12.9,16.4,Atrasado,Nenhuma
8428,20250724,42,17,28,5,5,5.7,6741.92,1370,22.1,22.4,No Prazo,Nenhuma
8429,20250724,10,26,26,11,2,25.4,2143.46,410,6.6,6.9,No Prazo,Nenhuma
8430,20250724,23,32,5,15,4,3.9,892.41,210,3.4,3.5,No Prazo,Nenhuma
8431,20250724,26,15,15,20,1,9.2,5016.73,930,15.0,14.0,No Prazo,Nenhuma
8432,20250724,31,6,2,14,1,37.8,4630.36,800,12.9,13.5,No Prazo,Nenhuma
8433,20250724,21,1,8,6,1,26.9,3396.35,800,12.9,14.5,Atrasado,Nenhuma
8434,20250724,17,37,19,18,5,13.6,2354.66,550,8.9,9.3,No Prazo,Nenhuma
8435,20250724,12,29,29,6,5,11.3,4003.06,800,12.9,13.2,No Prazo,Nenhuma
8436,20250724,12,37,15,9,5,13.6,8882.4,1960,31.6,32.5,No Prazo,Nenhuma
8437,20250725,40,24,30,9,4,8.4,10410.81,1960,31.6,30.0,No Prazo,Nenhuma
8438,20250725,31,1,9,8,1,36.6,3922.44,930,15.0,19.1,Atrasado,Nenhuma
8439,20250725,37,1,4,20,1,20.3,4881.97,930,15.0,14.9,No Prazo,Pane Mecânica
8440,20250725,35,4,16,16,3,4.0,1700.23,315,5.1,4.9,No Prazo,Pane Mecânica
8441,20250725,34,26,24,1,2,3.9,2443.97,430,6.9,6.4,No Prazo,Atraso em Carga/Descarga
8442,20250725,20,13,9,5,5,5.0,7828.95,1370,22.1,21.1,No Prazo,Nenhuma
8443,20250725,38,13,30,7,5,52.0,945.52,210,3.4,3.9,Atrasado,Nenhuma
8444,20250725,38,37,8,4,5,55.2,2929.32,550,8.9,8.6,No Prazo,Nenhuma
8445,20250725,11,4,7,9,3,5.2,7758.79,1960,31.6,31.4,No Prazo,Nenhuma
8446,20250725,6,28,22,6,5,11.3,3670.0,800,12.9,13.5,No Prazo,Atraso em Carga/Descarga
8447,20250725,11,31,5,5,3,5.3,7125.05,1370,22.1,20.5,No Prazo,Nenhuma
8448,20250725,22,26,17,7,2,13.7,1086.34,210,3.4,4.7,Atrasado,Nenhuma
8449,20250725,15,30,9,2,1,54.7,2295.91,410,6.6,6.8,No Prazo,Pane Mecânica
8450,20250725,30,24,6,3,4,36.1,3047.35,590,9.5,11.9,Atrasado,Nenhuma
8451,20250725,8,1,15,17,1,13.9,501.44,100,1.6,1.6,No Prazo,Nenhuma
8452,20250725,9,38,12,16,2,27.6,1462.24,315,5.1,6.6,Atrasado,Nenhuma
8453,20250725,25,35,27,8,5,13.6,4018.58,930,15.0,20.3,Atrasado,Nenhuma
8454,20250725,18,20,24,2,3,41.5,2535.05,410,6.6,6.4,No Prazo,Nenhuma
8455,20250725,21,2,14,18,1,36.0,3331.43,550,8.9,8.8,No Prazo,Nenhuma
8456,20250725,5,15,3,6,1,23.8,3656.34,800,12.9,14.3,Atrasado,Trânsito/Rota
8457,20250725,39,23,10,19,4,23.7,1681.72,300,4.8,4.6,No Prazo,Nenhuma
8458,20250725,33,11,21,17,1,17.4,445.57,100,1.6,1.6,No Prazo,Nenhuma
8459,20250725,25,28,11,10,5,9.5,4448.3,930,15.0,14.0,No Prazo,Nenhuma
8460,20250725,28,30,11,10,1,39.2,4490.31,930,15.0,20.3,Atrasado,Nenhuma
8461,20250725,25,35,11,20,5,11.6,3748.86,930,15.0,15.5,No Prazo,Nenhuma
8462,20250725,30,36,9,1,4,38.0,1935.09,430,6.9,6.7,No Prazo,Nenhuma
8463,20250725,1,33,14,4,3,13.6,3055.29,550,8.9,8.9,No Prazo,Nenhuma
8464,20250726,30,24,6,1,4,48.8,2189.76,430,6.9,6.6,No Prazo,Problema Documental
8465,20250726,10,25,28,11,2,22.7,2017.92,410,6.6,6.6,No Prazo,Pane Mecânica
8466,20250726,33,11,10,5,1,25.8,7769.17,1370,22.1,21.1,No Prazo,Atraso em Carga/Descarga
8467,20250726,19,12,25,15,5,25.2,1222.75,210,3.4,3.4,No Prazo,Nenhuma
8468,20250727,25,17,28,15,5,8.6,866.55,210,3.4,3.4,No Prazo,Nenhuma
8469,20250727,13,31,22,8,3,50.2,4325.2,930,15.0,16.4,Atrasado,Nenhuma
8470,20250727,25,37,3,5,5,13.8,6213.19,1370,22.1,22.5,No Prazo,Pane Mecânica
8471,20250727,3,12,10,19,5,4.2,1232.6,300,4.8,4.9,No Prazo,Nenhuma
8472,20250728,38,35,17,17,5,55.8,462.13,100,1.6,1.6,No Prazo,Nenhuma
8473,20250728,22,19,27,10,2,9.0,4844.3,930,15.0,15.4,No Prazo,Nenhuma
8474,20250728,42,29,5,16,5,4.0,1799.78,315,5.1,5.2,No Prazo,Nenhuma
8475,20250728,9,16,15,8,2,26.2,5134.48,930,15.0,14.2,No Prazo,Nenhuma
8476,20250728,8,22,16,5,1,13.3,7425.7,1370,22.1,21.1,No Prazo,Nenhuma
8477,20250728,17,35,22,17,5,9.8,611.0,100,1.6,1.5,No Prazo,Problema Documental
8478,20250728,12,34,20,19,5,11.3,1462.92,300,4.8,5.0,No Prazo,Nenhuma
8479,20250728,21,11,12,19,1,30.5,1512.43,300,4.8,4.6,No Prazo,Nenhuma
8480,20250728,33,30,17,16,1,22.7,1350.58,315,5.1,5.1,No Prazo,Nenhuma
8481,20250728,39,24,12,14,4,21.2,3816.95,800,12.9,12.4,No Prazo,Trânsito/Rota
8482,20250728,24,36,9,4,4,46.6,2389.76,550,8.9,11.7,Atrasado,Nenhuma
8483,20250728,3,35,4,6,5,4.7,4056.53,800,12.9,16.4,Atrasado,Nenhuma
8484,20250728,15,22,10,12,1,45.7,2607.54,590,9.5,9.3,No Prazo,Nenhuma
8485,20250728,18,31,21,9,3,56.3,8530.97,1960,31.6,43.4,Atrasado,Nenhuma
8486,20250728,40,32,3,15,4,10.9,1022.32,210,3.4,3.2,No Prazo,Trânsito/Rota
8487,20250728,24,36,17,17,4,46.6,557.76,100,1.6,1.6,No Prazo,Nenhuma
8488,20250728,25,34,22,19,5,10.6,1418.94,300,4.8,5.0,No Prazo,Nenhuma
8489,20250728,7,37,22,14,5,5.6,4139.78,800,12.9,18.5,Atrasado,Nenhuma
8490,20250728,39,24,3,1,4,26.3,2073.95,430,6.9,6.9,No Prazo,Atraso em Carga/Descarga
8491,20250728,6,34,21,19,5,9.2,1267.7,300,4.8,4.9,No Prazo,Nenhuma
8492,20250728,36,2,7,10,1,5.5,5096.68,930,15.0,15.5,No Prazo,Trânsito/Rota
8493,20250728,18,5,28,19,3,35.3,1723.69,300,4.8,4.6,No Prazo,Nenhuma
8494,20250728,38,29,12,16,5,40.1,1393.94,315,5.1,5.6,Atrasado,Atraso em Carga/Descarga
8495,20250728,17,13,7,16,5,10.2,1640.55,315,5.1,5.3,No Prazo,Pane Mecânica
8496,20250728,4,15,21,20,1,3.8,5452.27,930,15.0,20.6,Atrasado,Nenhuma
8497,20250728,6,29,7,14,5,9.7,3442.66,800,12.9,15.8,Atrasado,Nenhuma
8498,20250728,22,19,24,20,2,13.3,5046.64,930,15.0,15.3,No Prazo,Nenhuma
8499,20250728,39,10,8,6,4,18.1,4628.77,800,12.9,12.2,No Prazo,Nenhuma
8500,20250728,10,9,23,15,2,17.1,1316.63,210,3.4,3.3,No Prazo,Nenhuma
8501,20250728,11,20,3,6,3,3.8,4469.22,800,12.9,14.2,Atrasado,Nenhuma
8502,20250729,14,35,24,9,5,4.2,8470.14,1960,31.6,33.6,Atrasado,Nenhuma
8503,20250729,8,30,17,10,1,13.9,5100.23,930,15.0,15.3,No Prazo,Nenhuma
8504,20250729,29,30,28,20,1,11.9,3766.86,930,15.0,19.9,Atrasado,Nenhuma
8505,20250729,6,13,5,3,5,13.0,3357.75,590,9.5,10.1,Atrasado,Nenhuma
8506,20250729,13,5,28,10,3,46.6,5284.09,930,15.0,14.3,No Prazo,Nenhuma
8507,20250729,30,32,5,2,4,42.0,1906.39,410,6.6,6.4,No Prazo,Atraso em Carga/Descarga
8508,20250729,25,35,27,7,5,13.7,1076.55,210,3.4,3.2,No Prazo,Nenhuma
8509,20250729,26,11,17,9,1,11.4,11205.96,1960,31.6,31.4,No Prazo,Nenhuma
8510,20250729,37,15,22,18,1,17.8,3116.87,550,8.9,8.6,No Prazo,Nenhuma
8511,20250729,11,7,28,19,3,5.4,1397.74,300,4.8,4.9,No Prazo,Nenhuma
8512,20250729,11,33,17,3,3,3.9,2580.98,590,9.5,9.7,No Prazo,Nenhuma
8513,20250729,37,27,19,19,1,16.2,1574.95,300,4.8,4.9,No Prazo,Trânsito/Rota
8514,20250729,16,10,27,2,4,5.6,1891.52,410,6.6,8.7,Atrasado,Trânsito/Rota
8515,20250729,41,20,25,10,3,36.2,4934.34,930,15.0,14.9,No Prazo,Atraso em Carga/Descarga
8516,20250729,28,30,26,2,1,50.0,1968.85,410,6.6,6.6,No Prazo,Nenhuma
8517,20250729,18,5,12,15,3,54.8,983.14,210,3.4,3.3,No Prazo,Nenhuma
8518,20250729,15,1,9,16,1,44.2,1532.45,315,5.1,4.8,No Prazo,Nenhuma
8519,20250729,9,19,15,3,2,28.9,2520.52,590,9.5,10.2,Atrasado,Nenhuma
8520,20250729,29,2,15,18,1,10.5,3332.71,550,8.9,9.3,No Prazo,Nenhuma
8521,20250729,17,37,2,13,5,10.5,8419.35,1370,22.1,24.9,Atrasado,Problema Documental
8522,20250729,35,31,2,12,3,3.7,2501.99,590,9.5,9.0,No Prazo,Atraso em Carga/Descarga
8523,20250729,42,12,30,2,5,3.8,2406.84,410,6.6,8.7,Atrasado,Nenhuma
8524,20250729,22,25,3,17,2,12.9,583.03,100,1.6,1.6,No Prazo,Nenhuma
8525,20250729,16,36,8,10,4,5.1,3902.54,930,15.0,14.1,No Prazo,Problema Documental
8526,20250729,37,11,6,12,1,17.9,3098.91,590,9.5,12.4,Atrasado,Nenhuma
8527,20250729,40,32,18,14,4,9.6,3453.77,800,12.9,12.3,No Prazo,Nenhuma
8528,20250729,19,29,8,19,5,36.3,1563.93,300,4.8,6.0,Atrasado,Nenhuma
8529,20250729,3,37,16,12,5,5.3,3388.36,590,9.5,9.5,No Prazo,Nenhuma
8530,20250729,1,3,25,6,3,13.8,4392.75,800,12.9,12.4,No Prazo,Nenhuma
8531,20250729,20,28,5,7,5,3.7,1128.68,210,3.4,4.3,Atrasado,Nenhuma
8532,20250729,28,22,28,16,1,42.1,1304.09,315,5.1,4.8,No Prazo,Nenhuma
8533,20250729,34,19,30,7,2,4.0,1063.49,210,3.4,3.5,No Prazo,Trânsito/Rota
8534,20250729,10,25,14,19,2,24.2,1209.11,300,4.8,4.6,No Prazo,Nenhuma
8535,20250730,23,10,6,8,4,5.7,3938.73,930,15.0,15.4,No Prazo,Nenhuma
8536,20250730,15,15,29,14,1,42.3,3950.37,800,12.9,12.8,No Prazo,Atraso em Carga/Descarga
8537,20250730,42,13,29,6,5,5.9,3950.54,800,12.9,13.1,No Prazo,Nenhuma
8538,20250730,17,13,14,5,5,12.1,6483.72,1370,22.1,21.1,No Prazo,Nenhuma
8539,20250730,30,24,1,15,4,56.3,1260.59,210,3.4,3.4,No Prazo,Nenhuma
8540,20250730,8,22,25,8,1,12.9,4979.77,930,15.0,14.1,No Prazo,Nenhuma
8541,20250730,40,23,14,16,4,12.4,1718.66,315,5.1,6.0,Atrasado,Pane Mecânica
8542,20250730,10,26,1,2,2,23.4,1873.1,410,6.6,6.6,No Prazo,Nenhuma
8543,20250730,37,11,27,14,1,24.7,4305.97,800,12.9,13.0,No Prazo,Nenhuma
8544,20250730,9,16,6,2,2,31.5,2062.22,410,6.6,6.3,No Prazo,Nenhuma
8545,20250730,26,1,13,16,1,8.7,1284.71,315,5.1,4.9,No Prazo,Trânsito/Rota
8546,20250730,28,11,22,19,1,37.2,1424.45,300,4.8,5.0,No Prazo,Nenhuma
8547,20250730,34,25,27,11,2,5.4,1903.55,410,6.6,9.4,Atrasado,Atraso em Carga/Descarga
8548,20250730,19,34,21,15,5,35.5,1180.85,210,3.4,4.2,Atrasado,Pane Mecânica
8549,20250730,22,38,26,4,2,8.5,2671.98,550,8.9,9.0,No Prazo,Nenhuma
8550,20250730,22,19,25,3,2,11.9,3192.97,590,9.5,9.5,No Prazo,Nenhuma
8551,20250730,3,13,13,5,5,4.2,6821.37,1370,22.1,21.3,No Prazo,Atraso em Carga/Descarga
8552,20250730,33,27,15,6,1,18.5,3476.0,800,12.9,17.6,Atrasado,Nenhuma
8553,20250730,25,13,15,5,5,9.5,8056.45,1370,22.1,22.7,No Prazo,Nenhuma
8554,20250730,35,5,11,7,3,5.3,1240.06,210,3.4,3.2,No Prazo,Nenhuma
8555,20250730,2,12,3,15,5,4.9,1215.74,210,3.4,3.3,No Prazo,Nenhuma
8556,20250730,23,36,3,3,4,3.8,2483.93,590,9.5,9.4,No Prazo,Nenhuma
8557,20250730,12,29,22,1,5,13.9,2000.81,430,6.9,9.2,Atrasado,Nenhuma
8558,20250730,19,29,11,14,5,24.6,4059.32,800,12.9,13.2,No Prazo,Pane Mecânica
8559,20250730,10,19,19,15,2,26.6,1016.21,210,3.4,3.5,No Prazo,Nenhuma
8560,20250730,12,12,15,4,5,12.4,3180.44,550,8.9,8.4,No Prazo,Nenhuma
8561,20250730,30,36,22,15,4,41.0,982.9,210,3.4,3.3,No Prazo,Nenhuma
8562,20250731,42,35,9,8,5,3.6,3874.08,930,15.0,15.0,No Prazo,Nenhuma
8563,20250731,23,10,15,14,4,4.9,4642.55,800,12.9,12.0,No Prazo,Atraso em Carga/Descarga
8564,20250731,14,12,16,6,5,5.9,4492.01,800,12.9,12.7,No Prazo,Nenhuma
8565,20250731,13,33,18,2,3,34.7,2044.55,410,6.6,7.4,Atrasado,Nenhuma
8566,20250731,41,33,20,2,3,32.8,2489.62,410,6.6,8.1,Atrasado,Trânsito/Rota
8567,20250731,28,6,19,12,1,47.7,2532.34,590,9.5,11.6,Atrasado,Nenhuma
8568,20250731,5,15,8,11,1,32.5,1737.59,410,6.6,6.5,No Prazo,Nenhuma
8569,20250731,12,12,16,16,5,13.6,1704.74,315,5.1,6.4,Atrasado,Nenhuma
8570,20250731,12,12,18,15,5,12.3,990.66,210,3.4,3.4,No Prazo,Nenhuma
8571,20250731,2,17,4,16,5,5.0,1665.16,315,5.1,4.9,No Prazo,Nenhuma
8572,20250731,15,22,27,11,1,36.9,1890.96,410,6.6,8.1,Atrasado,Nenhuma
8573,20250731,13,7,10,12,3,44.0,2542.82,590,9.5,9.1,No Prazo,Nenhuma
8574,20250731,20,13,21,2,5,4.3,1762.47,410,6.6,6.2,No Prazo,Nenhuma
8575,20250731,31,2,4,4,1,50.8,3150.35,550,8.9,11.9,Atrasado,Nenhuma
8576,20250731,22,26,8,13,2,13.4,6385.49,1370,22.1,20.6,No Prazo,Pane Mecânica
8577,20250731,5,11,30,15,1,36.1,1200.95,210,3.4,4.3,Atrasado,Nenhuma
8578,20250731,7,12,15,17,5,5.6,452.69,100,1.6,2.1,Atrasado,Pane Mecânica
8579,20250731,5,2,29,7,1,22.4,1286.14,210,3.4,3.7,Atrasado,Nenhuma
8580,20250731,13,20,23,19,3,56.7,1556.31,300,4.8,5.0,No Prazo,Nenhuma
8581,20250731,42,28,17,1,5,5.5,2469.35,430,6.9,7.0,No Prazo,Nenhuma
8582,20250731,17,28,2,18,5,10.6,2716.3,550,8.9,8.9,No Prazo,Nenhuma
8583,20250731,8,22,27,19,1,12.7,1679.58,300,4.8,5.0,No Prazo,Nenhuma
8584,20250731,21,6,24,20,1,22.7,3987.77,930,15.0,16.5,Atrasado,Nenhuma
8585,20250731,2,37,29,9,5,5.9,8631.46,1960,31.6,36.4,Atrasado,Nenhuma
8586,20250731,30,32,1,15,4,44.7,960.07,210,3.4,3.5,No Prazo,Nenhuma
8587,20250731,25,37,27,18,5,13.9,3223.85,550,8.9,8.4,No Prazo,Nenhuma
8588,20250731,6,17,16,6,5,12.9,3416.56,800,12.9,13.5,No Prazo,Nenhuma
8589,20250731,31,15,5,7,1,44.3,1154.28,210,3.4,3.5,No Prazo,Nenhuma
8590,20250731,12,37,18,17,5,11.7,604.18,100,1.6,1.5,No Prazo,Nenhuma
8591,20250731,32,10,1,6,4,25.7,3814.13,800,12.9,12.9,No Prazo,Nenhuma
8592,20250731,11,3,19,19,3,5.4,1451.88,300,4.8,4.7,No Prazo,Nenhuma
8593,20250731,36,27,28,15,1,5.5,1076.31,210,3.4,4.7,Atrasado,Nenhuma
8594,20250731,20,12,15,9,5,5.3,9588.65,1960,31.6,31.5,No Prazo,Atraso em Carga/Descarga
8595,20250801,40,24,25,18,4,11.0,2912.51,550,8.9,8.8,No Prazo,Nenhuma
8596,20250801,8,27,18,3,1,8.5,3309.69,590,9.5,9.0,No Prazo,Pane Mecânica
8597,20250801,12,28,20,12,5,12.3,3395.39,590,9.5,12.3,Atrasado,Nenhuma
8598,20250801,38,29,18,18,5,54.8,3026.22,550,8.9,9.3,No Prazo,Nenhuma
8599,20250801,16,36,9,11,4,3.9,2483.3,410,6.6,6.8,No Prazo,Nenhuma
8600,20250801,20,17,13,1,5,4.6,1943.38,430,6.9,9.3,Atrasado,Nenhuma
8601,20250801,6,37,1,4,5,10.9,2585.7,550,8.9,8.3,No Prazo,Nenhuma
8602,20250801,19,34,1,15,5,28.1,1143.18,210,3.4,3.3,No Prazo,Nenhuma
8603,20250801,34,16,30,9,2,5.0,9750.9,1960,31.6,32.8,No Prazo,Nenhuma
8604,20250801,2,29,5,1,5,4.9,2012.28,430,6.9,6.9,No Prazo,Nenhuma
8605,20250801,5,30,8,18,1,33.1,2326.95,550,8.9,8.3,No Prazo,Nenhuma
8606,20250801,6,13,15,5,5,13.6,8066.78,1370,22.1,22.6,No Prazo,Nenhuma
8607,20250801,32,36,15,1,4,24.5,1888.86,430,6.9,6.5,No Prazo,Pane Mecânica
8608,20250801,10,18,29,1,2,23.2,2417.09,430,6.9,6.4,No Prazo,Nenhuma
8609,20250801,34,38,22,12,2,4.7,3044.66,590,9.5,11.1,Atrasado,Nenhuma
8610,20250801,21,6,18,18,1,33.7,2358.7,550,8.9,8.6,No Prazo,Nenhuma
8611,20250801,36,1,18,10,1,4.0,5310.79,930,15.0,15.7,No Prazo,Nenhuma
8612,20250802,17,12,1,3,5,11.7,2971.93,590,9.5,9.1,No Prazo,Nenhuma
8613,20250802,13,3,6,17,3,50.0,429.5,100,1.6,1.6,No Prazo,Nenhuma
8614,20250802,31,22,19,12,1,38.1,2992.59,590,9.5,9.7,No Prazo,Nenhuma
8615,20250802,24,23,30,13,4,43.4,6920.38,1370,22.1,27.6,Atrasado,Nenhuma
8616,20250803,35,5,14,6,3,4.7,3554.05,800,12.9,12.1,No Prazo,Atraso em Carga/Descarga
8617,20250803,10,38,23,18,2,23.2,3277.9,550,8.9,9.0,No Prazo,Nenhuma
8618,20250803,18,3,14,8,3,56.4,5027.5,930,15.0,14.7,No Prazo,Nenhuma
8619,20250803,41,3,3,12,3,35.4,3050.11,590,9.5,9.6,No Prazo,Atraso em Carga/Descarga
8620,20250803,42,13,25,11,5,5.3,1965.03,410,6.6,6.1,No Prazo,Nenhuma
8621,20250803,8,11,28,20,1,10.1,3958.54,930,15.0,14.2,No Prazo,Nenhuma
8622,20250803,8,27,6,3,1,12.1,3156.33,590,9.5,12.4,Atrasado,Nenhuma
8623,20250803,19,28,9,13,5,32.3,7221.97,1370,22.1,28.6,Atrasado,Nenhuma
8624,20250803,39,24,12,13,4,21.1,5650.99,1370,22.1,22.1,No Prazo,Nenhuma
8625,20250804,35,7,22,3,3,3.6,3110.99,590,9.5,9.7,No Prazo,Nenhuma
8626,20250804,42,28,7,7,5,5.2,957.84,210,3.4,3.4,No Prazo,Nenhuma
8627,20250804,33,2,3,14,1,21.3,3322.33,800,12.9,16.5,Atrasado,Nenhuma
8628,20250804,10,9,24,8,2,20.8,4775.64,930,15.0,14.1,No Prazo,Atraso em Carga/Descarga
8629,20250804,42,17,5,7,5,3.9,1021.86,210,3.4,3.2,No Prazo,Atraso em Carga/Descarga
8630,20250804,37,1,13,11,1,25.1,2381.15,410,6.6,8.8,Atrasado,Nenhuma
8631,20250804,5,1,20,9,1,24.7,8370.83,1960,31.6,29.4,No Prazo,Nenhuma
8632,20250804,26,22,16,18,1,10.6,2239.28,550,8.9,8.9,No Prazo,Nenhuma
8633,20250804,2,13,23,5,5,5.4,7193.64,1370,22.1,22.3,No Prazo,Problema Documental
8634,20250804,22,18,15,13,2,9.3,7165.39,1370,22.1,23.0,No Prazo,Nenhuma
8635,20250804,33,11,14,10,1,24.3,5344.46,930,15.0,14.7,No Prazo,Nenhuma
8636,20250804,9,18,23,7,2,32.7,1154.03,210,3.4,3.5,No Prazo,Nenhuma
8637,20250804,17,35,9,9,5,12.0,9920.08,1960,31.6,33.0,No Prazo,Trânsito/Rota
8638,20250804,41,5,28,19,3,23.4,1395.99,300,4.8,5.6,Atrasado,Nenhuma
8639,20250804,37,2,23,19,1,21.4,1696.56,300,4.8,6.8,Atrasado,Trânsito/Rota
8640,20250804,8,27,8,7,1,12.0,1294.3,210,3.4,3.8,Atrasado,Nenhuma
8641,20250804,32,24,7,16,4,19.9,1690.14,315,5.1,5.0,No Prazo,Nenhuma
8642,20250804,10,16,21,12,2,24.9,3148.72,590,9.5,11.7,Atrasado,Nenhuma
8643,20250804,16,32,4,18,4,4.1,3095.35,550,8.9,12.9,Atrasado,Nenhuma
8644,20250804,21,22,27,19,1,22.3,1605.42,300,4.8,5.0,No Prazo,Nenhuma
8645,20250804,18,5,28,9,3,56.0,10678.95,1960,31.6,45.3,Atrasado,Nenhuma
8646,20250804,21,22,23,17,1,29.9,608.19,100,1.6,2.3,Atrasado,Nenhuma
8647,20250804,39,36,16,9,4,25.3,8700.06,1960,31.6,29.9,No Prazo,Nenhuma
8648,20250804,9,38,5,14,2,30.9,3237.11,800,12.9,18.7,Atrasado,Nenhuma
8649,20250804,2,37,24,20,5,5.9,4959.13,930,15.0,15.2,No Prazo,Nenhuma
8650,20250804,5,30,9,7,1,29.0,1216.67,210,3.4,3.5,No Prazo,Trânsito/Rota
8651,20250805,21,22,6,5,1,24.5,7033.06,1370,22.1,21.5,No Prazo,Nenhuma
8652,20250805,15,2,8,4,1,35.0,2883.01,550,8.9,8.5,No Prazo,Nenhuma
8653,20250805,9,8,1,13,2,28.9,6960.37,1370,22.1,22.9,No Prazo,Nenhuma
8654,20250805,28,2,21,16,1,35.4,1608.72,315,5.1,5.5,Atrasado,Nenhuma
8655,20250805,6,13,4,15,5,10.2,1009.06,210,3.4,3.5,No Prazo,Nenhuma
8656,20250805,15,6,2,1,1,42.6,1775.45,430,6.9,7.1,No Prazo,Nenhuma
8657,20250805,35,4,8,11,3,5.1,2151.18,410,6.6,9.0,Atrasado,Nenhuma
8658,20250805,13,31,2,7,3,37.0,1030.51,210,3.4,3.5,No Prazo,Nenhuma
8659,20250805,31,2,6,15,1,35.4,835.23,210,3.4,3.5,No Prazo,Trânsito/Rota
8660,20250805,24,10,7,8,4,39.2,4753.01,930,15.0,19.2,Atrasado,Nenhuma
8661,20250805,12,34,3,16,5,9.1,1656.92,315,5.1,4.9,No Prazo,Nenhuma
8662,20250805,23,10,26,5,4,5.2,7951.18,1370,22.1,20.5,No Prazo,Trânsito/Rota
8663,20250805,3,17,2,9,5,4.8,10668.32,1960,31.6,36.8,Atrasado,Nenhuma
8664,20250805,11,3,29,5,3,5.8,6560.71,1370,22.1,22.4,No Prazo,Nenhuma
8665,20250806,27,34,23,15,5,34.9,1175.19,210,3.4,3.5,No Prazo,Trânsito/Rota
8666,20250806,34,26,7,15,2,4.9,1172.53,210,3.4,3.4,No Prazo,Problema Documental
8667,20250806,5,30,8,19,1,29.0,1261.51,300,4.8,5.0,No Prazo,Nenhuma
8668,20250806,20,17,21,2,5,3.7,2224.63,410,6.6,6.8,No Prazo,Nenhuma
8669,20250806,15,30,6,2,1,53.4,2058.88,410,6.6,6.1,No Prazo,Nenhuma
8670,20250806,25,35,2,5,5,9.9,6690.81,1370,22.1,20.9,No Prazo,Nenhuma
8671,20250806,12,12,22,8,5,9.6,3863.97,930,15.0,14.9,No Prazo,Nenhuma
8672,20250806,8,22,14,12,1,10.6,2487.99,590,9.5,9.9,No Prazo,Nenhuma
8673,20250806,29,22,24,6,1,13.1,4419.54,800,12.9,12.0,No Prazo,Nenhuma
8674,20250806,21,2,12,3,1,23.4,2467.08,590,9.5,9.7,No Prazo,Nenhuma
8675,20250806,31,11,10,11,1,41.8,1935.7,410,6.6,6.5,No Prazo,Nenhuma
8676,20250806,2,17,3,13,5,4.8,6348.64,1370,22.1,23.6,Atrasado,Nenhuma
8677,20250806,35,33,22,16,3,5.4,1924.53,315,5.1,5.2,No Prazo,Pane Mecânica
8678,20250806,29,2,15,3,1,9.3,3294.85,590,9.5,9.7,No Prazo,Nenhuma
8679,20250806,30,23,17,14,4,55.5,4177.28,800,12.9,17.2,Atrasado,Nenhuma
8680,20250806,19,37,6,14,5,23.2,4033.76,800,12.9,12.1,No Prazo,Nenhuma
